Site,block,Day,Time,Observer,Tree,Bromeliads,obs,Order,Suborder,Family,cleanspec,Species,Specimen,Diet,Behavior,behaviour,Behavior_Duration,Interaction_Type,interaction,Interaction_Target,Interaction_Duration,Interaction_Outcome
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ar,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_as,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_at,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_au,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_av,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_aw,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ax,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ay,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_az,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_b,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ba,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bb,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bc,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bd,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_be,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bf,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bg,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bh,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bi,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bj,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bk,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bl,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bm,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bn,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bo,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bp,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bq,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_br,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bs,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bt,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bu,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bv,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bw,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bx,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_by,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_bz,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_c,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ca,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cb,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cc,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cd,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ce,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cf,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cg,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ch,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ci,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cj,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ck,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cl,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cm,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cn,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_co,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cp,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cq,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cr,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cs,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ct,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cu,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cv,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cw,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cx,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cy,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_cz,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_d,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_da,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_db,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dc,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dd,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_de,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_df,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dg,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dh,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_di,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dj,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dk,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dl,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dm,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dn,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_do,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dp,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dq,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dr,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ds,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dt,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_du,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dv,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dw,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dx,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dy,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_dz,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_e,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ea,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eb,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ec,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ed,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ee,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ef,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eg,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eh,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ei,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ej,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ek,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_el,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_em,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_en,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eo,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ep,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eq,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_er,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_es,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_et,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_eu,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ev,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ew,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ex,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ey,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ez,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_f,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fa,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fb,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fc,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fd,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fe,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_ff,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fg,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fh,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fi,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fj,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fk,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
CP,B,06-05-17,Day,Pier,F4,present,F,Hemiptera,Sternorrhyncha,Aphididae,Aphid_A,Aphid_A,Aphid_A_fl,herb,feeding/stationary,herb_feeding,300,nothing,,nothing,0,nothing
